method,line,cbo,wmc,rfc,loc,returnsQty,variablesQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,stringLiteralsQty,numbersQty,assignmentsQty,maxNestedBlocksQty,uniqueWordsQty,testSmellName
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/GraphsTest.java.inducedSubgraph_graph,338,5,1,8,14,0,3,8,0,0,0,0,0,0,2,3,0,11,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/GraphsTest.java.transpose_undirectedNetwork,289,4,1,6,5,0,1,6,0,0,0,0,0,0,0,1,0,6,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/GraphsTest.java.createUndirected_multigraph,537,5,1,9,7,0,1,9,0,0,0,0,0,0,0,1,0,8,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/GraphsTest.java.createDirected,469,5,3,15,22,0,1,15,0,0,0,0,2,0,0,1,1,23,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/GraphsTest.java.createUndirected_expectedNodeCount,557,5,1,9,6,0,1,9,0,0,0,0,0,0,0,1,0,18,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/GraphsTest.java.createUndirected_expectedEdgeCount,585,5,1,9,6,0,1,9,0,0,0,0,0,0,0,1,0,19,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/GraphsTest.java.copyOf_undirectedValueGraph,443,4,1,4,5,0,2,4,1,1,0,0,0,0,0,2,0,9,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/GraphsTest.java.copyOf_directedValueGraph,435,4,1,4,5,0,2,4,1,1,0,0,0,0,0,2,0,9,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/GraphsTest.java.builder_expectedNodeCount_negative,566,2,2,6,9,0,0,6,0,0,0,0,1,1,1,0,1,27,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/GraphsTest.java.transpose_directedGraph,213,6,2,15,26,0,3,15,0,0,1,0,0,0,0,3,1,12,Verbose Test
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/GraphsTest.java.transpose_directedGraph,213,6,2,15,26,0,3,15,0,0,1,0,0,0,0,3,1,12,Eager Test
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/GraphsTest.java.transpose_directedGraph,213,6,2,15,26,0,3,15,0,0,1,0,0,0,0,3,1,12,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/GraphsTest.java.transpose_directedGraph,213,6,2,15,26,0,3,15,0,0,1,0,0,0,0,3,1,12,Conditional Test Logic
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/GraphsTest.java.copyOf_undirectedGraph,427,4,1,4,5,0,2,4,1,1,0,0,0,0,0,2,0,8,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/GraphsTest.java.createUndirected,495,5,4,15,29,0,1,15,0,0,0,0,3,0,0,1,1,23,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/GraphsTest.java.createDirected_expectedEdgeCount,576,5,1,10,6,0,1,10,0,0,0,0,0,0,0,1,0,19,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_depthFirstPreOrder_multigraph,410,3,1,3,7,0,1,3,1,1,0,0,0,4,0,1,0,23,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_breadthFirstIterable_twoCycles,259,4,1,4,7,0,1,4,1,1,0,0,0,8,0,1,0,28,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_depthFirstPreOrderIterable_tree,473,4,1,4,6,0,1,4,1,1,0,0,0,6,0,1,0,19,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forTree_depthFirstPostOrderIterable_emptyGraph,1167,4,2,6,9,0,0,6,2,2,0,0,1,4,0,0,1,22,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_depthFirstPreOrderIterable_javadocExample_canBeIteratedMultipleTimes,375,4,1,4,5,0,1,4,1,1,0,0,0,3,0,1,0,32,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_depthFirstPreOrderIterable_multigraph,419,4,1,4,7,0,1,4,1,1,0,0,0,8,0,1,0,26,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forTree_depthFirstPreOrder_emptyGraph,1028,3,2,4,8,0,0,4,1,2,0,0,1,1,0,0,1,15,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_depthFirstPreOrder_tree,464,3,1,3,6,0,1,3,1,1,0,0,0,3,0,1,0,16,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forTree_breadthFirst_infinite,802,4,1,8,4,0,1,8,0,0,0,0,0,0,13,1,0,10,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forTree_breadthFirst_infinite,802,4,1,8,4,0,1,8,0,0,0,0,0,0,13,1,0,10,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_depthFirstPreOrderIterable_twoTrees,489,4,1,4,4,0,0,4,1,1,0,0,0,4,0,0,0,22,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_depthFirstPostOrder_javadocExample_canBeIteratedMultipleTimes,557,3,1,3,5,0,1,3,1,1,0,0,0,2,0,1,0,29,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_depthFirstPreOrder_cycle,428,3,1,3,7,0,1,3,1,1,0,0,0,4,0,1,0,22,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forTree_depthFirstPostOrderIterable_tree,1083,4,1,4,7,0,1,4,1,1,0,0,0,8,0,1,0,19,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_depthFirstPostOrder_multigraph,591,3,1,3,7,0,1,3,1,1,0,0,0,4,0,1,0,23,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forTree_depthFirstPreOrderIterable_twoTrees,1006,4,1,4,4,0,0,4,1,1,0,0,0,4,0,0,0,22,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forTree_depthFirstPostOrder_singleRoot,1143,3,1,3,4,0,1,3,1,1,0,0,0,1,0,1,0,23,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forTree_depthFirstPreOrder_iterableIsLazy,1048,5,1,6,8,0,2,6,1,1,0,0,0,2,2,2,0,22,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forTree_depthFirstPreOrder_iterableIsLazy,1048,5,1,6,8,0,2,6,1,1,0,0,0,2,2,2,0,22,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_depthFirstPostOrderIterable_twoTrees,670,4,1,4,4,0,0,4,1,1,0,0,0,4,0,0,0,22,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forTree_breadthFirst_emptyGraph,891,3,2,4,8,0,0,4,1,2,0,0,1,1,0,0,1,13,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forTree_depthFirstPreOrder_infinite,937,4,1,8,4,0,1,8,0,0,0,0,0,0,8,1,0,12,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forTree_depthFirstPreOrder_infinite,937,4,1,8,4,0,1,8,0,0,0,0,0,0,8,1,0,12,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_breadthFirstIterable_multiGraph,223,4,1,4,7,0,1,4,1,1,0,0,0,8,0,1,0,24,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forTree_breadthFirst_iterableIsLazy,911,5,1,6,8,0,2,6,1,1,0,0,0,2,2,2,0,20,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forTree_breadthFirst_iterableIsLazy,911,5,1,6,8,0,2,6,1,1,0,0,0,2,2,2,0,20,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_breadthFirstIterable_tree,277,4,1,4,6,0,1,4,1,1,0,0,0,6,0,1,0,17,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forTree_breadthFirstIterable_tree,818,4,1,4,7,0,1,4,1,1,0,0,0,8,0,1,0,17,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_depthFirstPostOrder_cycle,609,3,1,3,7,0,1,3,1,1,0,0,0,4,0,1,0,22,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forTree_breadthFirstIterable_twoTrees,871,4,1,4,4,0,0,4,1,1,0,0,0,4,0,0,0,20,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_breadthFirst_multiGraph,214,3,1,3,7,0,1,3,1,1,0,0,0,4,0,1,0,21,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forTree_breadthFirstIterable_emptyGraph,900,4,2,6,9,0,0,6,2,2,0,0,1,4,0,0,1,20,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_depthFirstPreOrderIterable_iterableIsLazy,544,6,1,7,8,0,2,7,1,1,0,0,0,3,2,2,0,32,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_depthFirstPreOrderIterable_iterableIsLazy,544,6,1,7,8,0,2,7,1,1,0,0,0,3,2,2,0,32,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forTree_depthFirstPostOrderIterable_graphContainingTreeAndDiamond,1120,4,1,4,6,0,1,4,1,1,0,0,0,6,0,1,0,33,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forTree_breadthFirstIterable_iterableIsLazy,924,6,1,7,8,0,2,7,1,1,0,0,0,3,2,2,0,23,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forTree_breadthFirstIterable_iterableIsLazy,924,6,1,7,8,0,2,7,1,1,0,0,0,3,2,2,0,23,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_breadthFirstIterable_emptyGraph,326,4,2,6,9,0,0,6,2,2,0,0,1,4,0,0,1,37,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_depthFirstPreOrder_javadocExample_canBeIteratedMultipleTimes,367,3,1,3,5,0,1,3,1,1,0,0,0,2,0,1,0,29,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forTree_depthFirstPostOrderIterable_twoTrees,1136,4,1,4,4,0,0,4,1,1,0,0,0,4,0,0,0,22,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forTree_depthFirstPostOrderIterable_singleRoot,1150,4,1,4,4,0,1,4,1,1,0,0,0,2,0,1,0,26,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forTree_depthFirstPostOrder_graphContainingTreeAndDiamond,1111,3,1,3,6,0,1,3,1,1,0,0,0,3,0,1,0,30,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_depthFirstPreOrder_diamond,391,3,1,3,7,0,1,3,1,1,0,0,0,4,0,1,0,23,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_depthFirstPreOrderIterable_cycle,437,4,1,4,7,0,1,4,1,1,0,0,0,8,0,1,0,25,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forTree_depthFirstPreOrderIterable_emptyGraph,1037,4,2,6,9,0,0,6,2,2,0,0,1,4,0,0,1,22,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_breadthFirstIterable_twoTrees,293,4,1,4,4,0,0,4,1,1,0,0,0,4,0,0,0,20,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forTree_breadthFirst_graphContainingTreeAndDiamond,846,3,1,3,6,0,1,3,1,1,0,0,0,3,0,1,0,28,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forTree_depthFirstPostOrder_cyclicGraphContainingTree,1093,3,1,3,6,0,1,3,1,1,0,0,0,3,0,1,0,29,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forTree_breadthFirstIterable_cyclicGraphContainingTree,837,4,1,4,6,0,1,4,1,1,0,0,0,6,0,1,0,30,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_depthFirstPostOrderIterable_twoCycles,636,4,1,4,7,0,1,4,1,1,0,0,0,8,0,1,0,30,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forTree_depthFirstPreOrder_singleRoot,1013,3,1,3,4,0,1,3,1,1,0,0,0,1,0,1,0,23,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_depthFirstPostOrder_singleRoot,678,3,1,3,4,0,1,3,1,1,0,0,0,1,0,1,0,23,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forTree_depthFirstPreOrderIterable_singleRoot,1020,4,1,4,4,0,1,4,1,1,0,0,0,2,0,1,0,26,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_depthFirstPostOrder_diamond,572,3,1,3,7,0,1,3,1,1,0,0,0,4,0,1,0,23,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forTree_depthFirstPreOrder_cyclicGraphContainingTree,963,3,1,3,6,0,1,3,1,1,0,0,0,3,0,1,0,29,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_breadthFirst_twoTrees,286,3,1,3,4,0,1,3,1,1,0,0,0,1,0,1,0,18,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forTree_depthFirstPreOrderIterable_tree,944,4,1,4,6,0,1,4,1,1,0,0,0,6,0,1,0,19,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_depthFirstPreOrder_twoTrees,482,3,1,3,4,0,1,3,1,1,0,0,0,1,0,1,0,20,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_depthFirstPreOrder_twoCycles,446,3,1,3,7,0,1,3,1,1,0,0,0,4,0,1,0,27,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forTree_breadthFirst_cyclicGraphContainingTree,828,3,1,3,6,0,1,3,1,1,0,0,0,3,0,1,0,27,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_depthFirstPreOrder_infinite,384,4,1,8,4,0,1,8,0,0,0,0,0,0,8,1,0,12,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_depthFirstPreOrder_infinite,384,4,1,8,4,0,1,8,0,0,0,0,0,0,8,1,0,12,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_depthFirstPostOrderIterable_cycle,618,4,1,4,7,0,1,4,1,1,0,0,0,8,0,1,0,25,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_depthFirstPostOrder_emptyGraph,693,3,2,4,8,0,0,4,1,2,0,0,1,1,0,0,1,14,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forTree_depthFirstPreOrder_twoTrees,999,3,1,3,4,0,1,3,1,1,0,0,0,1,0,1,0,20,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_depthFirstPostOrder_twoTrees,663,3,1,3,4,0,1,3,1,1,0,0,0,1,0,1,0,20,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_breadthFirst_javadocExample_canBeIteratedMultipleTimes,172,3,1,3,5,0,1,3,1,1,0,0,0,2,0,1,0,27,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_depthFirstPreOrder_singleRoot,496,3,1,3,4,0,1,3,1,1,0,0,0,1,0,1,0,23,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_breadthFirst_emptyGraph,313,3,2,4,8,0,0,4,1,2,0,0,1,1,0,0,1,12,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_depthFirstPreOrderIterable_emptyGraph,520,4,2,6,9,0,0,6,2,2,0,0,1,4,0,0,1,21,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forTree_depthFirstPostOrder_tree,1074,3,1,3,6,0,1,3,1,1,0,0,0,3,0,1,0,16,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_breadthFirst_infinite,188,4,1,8,4,0,1,8,0,0,0,0,0,0,9,1,0,10,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_breadthFirst_infinite,188,4,1,8,4,0,1,8,0,0,0,0,0,0,9,1,0,10,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forTree_depthFirstPostOrder_iterableIsLazy,1178,5,1,6,8,0,2,6,1,1,0,0,0,2,2,2,0,22,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forTree_depthFirstPostOrder_iterableIsLazy,1178,5,1,6,8,0,2,6,1,1,0,0,0,2,2,2,0,22,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forTree_depthFirstPreOrderIterable_graphContainingTreeAndDiamond,990,4,1,4,6,0,1,4,1,1,0,0,0,6,0,1,0,33,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_breadthFirstIterable_diamond,204,4,1,4,8,0,1,4,1,1,0,0,0,10,0,1,0,24,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_depthFirstPostOrder_twoCycles,627,3,1,3,7,0,1,3,1,1,0,0,0,4,0,1,0,27,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forTree_depthFirstPreOrder_graphContainingTreeAndDiamond,981,3,1,3,6,0,1,3,1,1,0,0,0,3,0,1,0,30,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_depthFirstPreOrderIterable_twoCycles,455,4,1,4,7,0,1,4,1,1,0,0,0,8,0,1,0,30,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_depthFirstPreOrder_emptyGraph,511,3,2,4,8,0,0,4,1,2,0,0,1,1,0,0,1,14,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_depthFirstPostOrderIterable_multigraph,600,4,1,4,7,0,1,4,1,1,0,0,0,8,0,1,0,26,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forTree_breadthFirst_tree,809,3,1,3,6,0,1,3,1,1,0,0,0,3,0,1,0,14,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_breadthFirstIterable_singleRoot,306,4,1,4,4,0,1,4,1,1,0,0,0,2,0,1,0,24,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forTree_depthFirstPostOrder_twoTrees,1129,3,1,3,4,0,1,3,1,1,0,0,0,1,0,1,0,20,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_breadthFirst_tree,268,3,1,3,6,0,1,3,1,1,0,0,0,3,0,1,0,14,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_depthFirstPostOrderIterable_tree,654,4,1,4,6,0,1,4,1,1,0,0,0,6,0,1,0,19,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forTree_breadthFirstIterable_graphContainingTreeAndDiamond,855,4,1,4,6,0,1,4,1,1,0,0,0,6,0,1,0,31,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_depthFirstPostOrderIterable_diamond,581,4,1,4,8,0,1,4,1,1,0,0,0,10,0,1,0,26,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_depthFirstPostOrderIterable_iterableIsLazy,726,6,1,7,8,0,2,7,1,1,0,0,0,3,2,2,0,32,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_depthFirstPostOrderIterable_iterableIsLazy,726,6,1,7,8,0,2,7,1,1,0,0,0,3,2,2,0,32,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_depthFirstPostOrder_iterableIsLazy,713,5,1,6,8,0,2,6,1,1,0,0,0,2,2,2,0,29,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_depthFirstPostOrder_iterableIsLazy,713,5,1,6,8,0,2,6,1,1,0,0,0,2,2,2,0,29,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_depthFirstPreOrderIterable_singleRoot,503,4,1,4,4,0,1,4,1,1,0,0,0,2,0,1,0,26,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forTree_breadthFirstIterable_singleRoot,884,4,1,4,4,0,1,4,1,1,0,0,0,2,0,1,0,24,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forTree_depthFirstPreOrderIterable_iterableIsLazy,1061,6,1,7,8,0,2,7,1,1,0,0,0,3,2,2,0,25,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forTree_depthFirstPreOrderIterable_iterableIsLazy,1061,6,1,7,8,0,2,7,1,1,0,0,0,3,2,2,0,25,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forTree_breadthFirst_singleRoot,877,3,1,3,4,0,1,3,1,1,0,0,0,1,0,1,0,21,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_depthFirstPostOrder_tree,645,3,1,3,6,0,1,3,1,1,0,0,0,3,0,1,0,16,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forTree_depthFirstPreOrderIterable_cyclicGraphContainingTree,972,4,1,4,6,0,1,4,1,1,0,0,0,6,0,1,0,32,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forTree_breadthFirst_twoTrees,864,3,1,3,4,0,1,3,1,1,0,0,0,1,0,1,0,18,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_breadthFirst_iterableIsLazy,341,5,1,6,8,0,2,6,1,1,0,0,0,2,2,2,0,44,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_breadthFirst_iterableIsLazy,341,5,1,6,8,0,2,6,1,1,0,0,0,2,2,2,0,44,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_breadthFirstIterable_javadocExample_canBeIteratedMultipleTimes,180,4,1,4,5,0,1,4,1,1,0,0,0,3,0,1,0,30,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forTree_depthFirstPostOrderIterable_iterableIsLazy,1191,6,1,7,8,0,2,7,1,1,0,0,0,3,2,2,0,25,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forTree_depthFirstPostOrderIterable_iterableIsLazy,1191,6,1,7,8,0,2,7,1,1,0,0,0,3,2,2,0,25,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_depthFirstPreOrderIterable_diamond,400,4,1,4,8,0,1,4,1,1,0,0,0,10,0,1,0,26,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_breadthFirst_twoCycles,250,3,1,3,7,0,1,3,1,1,0,0,0,4,0,1,0,25,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_depthFirstPostOrderIterable_singleRoot,685,4,1,4,4,0,1,4,1,1,0,0,0,2,0,1,0,26,Eager Test
