Method,cbo,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,CLASS
/home/luana-martins/.jnose_projects/dubbo/dubbo-cluster/src/test/java/org/apache/dubbo/rpc/cluster/support/ClusterUtilsTest.java.testUseProviderParams,3,1,6,38,0,3,0,6,0,0,0,0,0,0,12,0,12,4,0,0,0,0,37,1,0,VT
/home/luana-martins/.jnose_projects/dubbo/dubbo-cluster/src/test/java/org/apache/dubbo/rpc/cluster/support/ClusterUtilsTest.java.testMergeUrl,4,1,17,26,0,3,0,17,0,0,0,0,0,0,26,1,5,12,0,0,0,0,30,1,0,VT
/home/luana-martins/.jnose_projects/dubbo/dubbo-cluster/src/test/java/org/apache/dubbo/rpc/cluster/support/MergeableClusterInvokerTest.java.testGetMenuSuccessfully,13,8,30,60,8,11,0,30,1,1,1,0,0,0,10,0,9,0,2,1,0,2,30,1,0,VT
/home/luana-martins/.jnose_projects/dubbo/dubbo-cluster/src/test/java/org/apache/dubbo/rpc/cluster/support/MergeableClusterInvokerTest.java.testAddMenu,11,1,18,37,0,3,0,18,0,0,0,0,0,0,4,0,4,0,0,2,0,0,23,1,0,VT
/home/luana-martins/.jnose_projects/dubbo/dubbo-cluster/src/test/java/org/apache/dubbo/rpc/cluster/support/wrapper/MockClusterInvokerTest.java.testMockInvokerFromOverride_Invoke_Fock_WithDefault,7,1,10,20,0,4,0,10,1,2,0,0,0,0,16,0,10,2,0,0,0,0,34,1,0,VT
/home/luana-martins/.jnose_projects/dubbo/dubbo-cluster/src/test/java/org/apache/dubbo/rpc/cluster/support/wrapper/MockClusterInvokerTest.java.testMockInvokerFromOverride_Invoke_Fock_WithFailDefault,7,1,9,20,0,4,0,9,1,2,0,0,0,0,18,0,10,2,0,0,0,0,35,1,0,VT
/home/luana-martins/.jnose_projects/dubbo/dubbo-cluster/src/test/java/org/apache/dubbo/rpc/cluster/support/wrapper/MockClusterInvokerTest.java.testMockInvokerFromOverride_Invoke_Fock_WithForceDefault,7,1,9,20,0,4,0,9,1,2,0,0,0,0,18,0,10,2,0,0,0,0,35,1,0,VT
/home/luana-martins/.jnose_projects/dubbo/dubbo-cluster/src/test/java/org/apache/dubbo/rpc/cluster/support/wrapper/MockClusterInvokerTest.java.testMockInvokerInvoke_forcemock,9,1,13,20,0,7,0,13,1,1,0,0,0,0,9,0,12,3,0,0,0,0,37,1,0,VT
/home/luana-martins/.jnose_projects/dubbo/dubbo-cluster/src/test/java/org/apache/dubbo/rpc/cluster/support/FailoverClusterInvokerTest.java.testInvokerDestroyAndReList,13,2,11,29,1,10,0,11,0,0,1,0,0,0,3,0,10,1,2,0,0,1,46,1,0,VT
/home/luana-martins/.jnose_projects/dubbo/dubbo-cluster/src/test/java/org/apache/dubbo/rpc/cluster/support/AbstractClusterInvokerTest.java.testTimeoutExceptionCode,11,4,6,45,0,5,0,6,0,0,0,0,3,0,6,6,5,0,1,1,0,0,27,1,0,VT
/home/luana-martins/.jnose_projects/dubbo/dubbo-cluster/src/test/java/org/apache/dubbo/rpc/cluster/support/AbstractClusterInvokerTest.java.testDonotSelectAgainAndNoCheckAvailable,6,1,9,50,0,6,0,9,1,1,0,0,0,0,0,0,6,0,1,0,0,0,19,1,0,VT
/home/luana-martins/.jnose_projects/dubbo/dubbo-cluster/src/test/java/org/apache/dubbo/rpc/cluster/support/AbstractClusterInvokerTest.java.testSelect_multiInvokers,2,1,1,5,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,VT
/home/luana-martins/.jnose_projects/dubbo/dubbo-cluster/src/test/java/org/apache/dubbo/rpc/cluster/support/AbstractClusterInvokerTest.java.testSelect_multiInvokers,6,8,11,53,0,17,1,11,1,1,6,0,0,2,0,9,17,4,1,0,0,0,23,1,0,VT
/home/luana-martins/.jnose_projects/dubbo/dubbo-cluster/src/test/java/org/apache/dubbo/rpc/cluster/support/AbstractClusterInvokerTest.java.testSelectAgainAndCheckAvailable,6,6,8,51,0,9,0,8,1,1,3,8,0,0,0,6,9,0,2,0,0,0,18,1,0,VT
/home/luana-martins/.jnose_projects/dubbo/dubbo-cluster/src/test/java/org/apache/dubbo/rpc/cluster/support/migration/MigrationRuleTest.java.testParse,1,1,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,No
/home/luana-martins/.jnose_projects/dubbo/dubbo-cluster/src/test/java/org/apache/dubbo/rpc/cluster/loadbalance/RoundRobinLoadBalanceTest.java.testNodeCacheShouldRecycle,7,2,13,28,0,4,0,13,1,1,0,0,2,0,2,2,6,0,2,0,0,0,36,1,0,VT
/home/luana-martins/.jnose_projects/dubbo/dubbo-cluster/src/test/java/org/apache/dubbo/rpc/cluster/loadbalance/RoundRobinLoadBalanceTest.java.testSelectByWeight,5,9,17,42,0,7,0,17,1,1,5,0,2,0,0,4,7,1,5,0,0,1,31,1,0,VT
/home/luana-martins/.jnose_projects/dubbo/dubbo-cluster/src/test/java/org/apache/dubbo/rpc/cluster/router/TagRouterTest.java.tagRouterRuleParseTest,3,6,7,14,0,2,0,7,0,0,0,5,0,0,25,2,2,1,0,0,0,0,19,1,0,VT
/home/luana-martins/.jnose_projects/dubbo/dubbo-cluster/src/test/java/org/apache/dubbo/rpc/cluster/router/condition/ConditionRouterTest.java.testRoute_matchFilter,9,1,12,29,0,16,0,12,1,1,0,0,0,0,36,6,16,15,0,0,0,0,40,1,0,VT
/home/luana-martins/.jnose_projects/dubbo/dubbo-cluster/src/test/java/org/apache/dubbo/rpc/cluster/router/condition/ConditionRouterTest.java.testRoute_methodRoute,10,1,12,27,0,13,0,12,1,1,0,0,0,4,25,4,16,6,0,0,0,0,38,1,0,VT
/home/luana-martins/.jnose_projects/dubbo/dubbo-cluster/src/test/java/org/apache/dubbo/rpc/cluster/router/condition/ConditionRouterTest.java.testRoute_matchWhen,8,1,6,24,0,3,0,6,1,1,0,0,0,7,14,0,15,0,0,0,0,0,14,1,0,VT
/home/luana-martins/.jnose_projects/dubbo/dubbo-cluster/src/test/java/org/apache/dubbo/rpc/cluster/router/condition/ConditionRouterTest.java.testRoute_Arguments,8,1,10,29,0,9,0,10,1,1,0,0,0,0,28,6,16,11,0,0,0,0,33,1,0,VT
/home/luana-martins/.jnose_projects/dubbo/dubbo-configcenter/dubbo-configcenter-nacos/src/test/java/org/apache/dubbo/configcenter/support/nacos/NacosDynamicConfigurationTest.java.testAddListener,4,1,7,26,0,5,0,7,1,2,0,0,0,0,18,8,5,0,0,0,0,0,14,1,0,VT
/home/luana-martins/.jnose_projects/dubbo/dubbo-configcenter/dubbo-configcenter-zookeeper/src/test/java/org/apache/dubbo/configcenter/support/zookeeper/ZookeeperDynamicConfigurationTest.java.testAddListener,4,1,7,27,0,5,0,7,1,1,0,0,0,0,18,9,5,0,0,0,0,0,17,1,0,VT
/home/luana-martins/.jnose_projects/dubbo/dubbo-metadata/dubbo-metadata-api/src/test/java/org/apache/dubbo/metadata/MetadataInfoTest.java.revisionTest,4,1,6,9,0,3,0,6,0,0,0,0,0,0,3,0,3,0,0,0,0,0,12,1,0,No
/home/luana-martins/.jnose_projects/dubbo/dubbo-metadata/dubbo-metadata-processor/src/test/java/org/apache/dubbo/metadata/tools/SpringRestServiceTest.java.test,5,1,1,4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,No
/home/luana-martins/.jnose_projects/dubbo/dubbo-metadata/dubbo-metadata-processor/src/test/java/org/apache/dubbo/metadata/tools/CompilerTest.java.testCompile,5,1,1,4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1,0,No
/home/luana-martins/.jnose_projects/dubbo/dubbo-metadata/dubbo-metadata-processor/src/test/java/org/apache/dubbo/metadata/tools/RestServiceTest.java.test,6,1,1,4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,No
/home/luana-martins/.jnose_projects/dubbo/dubbo-metadata/dubbo-metadata-processor/src/test/java/org/apache/dubbo/metadata/tools/StandardRestServiceTest.java.test,5,1,1,4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,No
/home/luana-martins/.jnose_projects/dubbo/dubbo-metadata/dubbo-metadata-processor/src/test/java/org/apache/dubbo/metadata/tools/DefaultRestServiceTest.java.test,7,1,1,4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,No
/home/luana-martins/.jnose_projects/dubbo/dubbo-metadata/dubbo-metadata-processor/src/test/java/org/apache/dubbo/metadata/annotation/processing/builder/MapTypeDefinitionBuilderTest.java.testBuild,2,1,1,7,0,0,0,1,1,1,0,0,0,0,15,0,0,0,0,0,0,0,7,1,0,VT
/home/luana-martins/.jnose_projects/dubbo/dubbo-metadata/dubbo-metadata-processor/src/test/java/org/apache/dubbo/metadata/annotation/processing/builder/GeneralTypeDefinitionBuilderTest.java.testBuild,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,No
/home/luana-martins/.jnose_projects/dubbo/dubbo-metadata/dubbo-metadata-processor/src/test/java/org/apache/dubbo/metadata/annotation/processing/util/TypeUtilsTest.java.testGetHierarchicalTypes,2,1,13,64,0,2,0,13,0,0,0,0,0,0,37,8,15,0,0,0,0,0,16,1,0,VT
/home/luana-martins/.jnose_projects/dubbo/dubbo-metadata/dubbo-metadata-processor/src/test/java/org/apache/dubbo/metadata/annotation/processing/util/MethodUtilsTest.java.testFindMethod,4,1,7,33,0,3,0,7,0,0,0,0,0,0,10,0,21,0,0,0,0,0,13,1,0,VT
/home/luana-martins/.jnose_projects/dubbo/dubbo-metadata/dubbo-metadata-processor/src/test/java/org/apache/dubbo/metadata/annotation/processing/util/LoggerUtilsTest.java.testInfo,2,1,1,5,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,1,0,No
/home/luana-martins/.jnose_projects/dubbo/dubbo-metadata/dubbo-metadata-processor/src/test/java/org/apache/dubbo/metadata/annotation/processing/util/LoggerUtilsTest.java.testWarn,2,1,1,5,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,1,0,No
/home/luana-martins/.jnose_projects/dubbo/dubbo-metadata/dubbo-metadata-processor/src/test/java/org/apache/dubbo/metadata/annotation/processing/util/AnnotationUtilsTest.java.testGetAllAnnotations,5,1,16,28,0,2,0,16,0,0,0,0,0,0,0,6,6,0,0,0,0,1,17,1,0,VT
/home/luana-martins/.jnose_projects/dubbo/dubbo-metadata/dubbo-metadata-processor/src/test/java/org/apache/dubbo/metadata/annotation/processing/util/AnnotationUtilsTest.java.testGetAnnotations,4,1,14,29,0,2,0,14,0,0,0,0,0,0,5,6,10,0,0,0,0,0,12,1,0,VT
/home/luana-martins/.jnose_projects/dubbo/dubbo-metadata/dubbo-metadata-definition-protobuf/src/test/java/org/apache/dubbo/metadata/definition/protobuf/ProtobufTypeBuilderTest.java.testProtobufBuilder,7,3,14,34,0,5,0,14,0,0,1,0,0,0,31,3,6,0,2,0,0,0,19,1,0,VT
/home/luana-martins/.jnose_projects/dubbo/dubbo-metadata/dubbo-metadata-report-failover/src/test/java/org/apache/dubbo/metadata/store/failover/FailoverMetadataReportTest.java.testReadWriteAllMetadataReport,11,7,26,43,0,9,0,26,1,1,6,0,0,1,17,1,9,1,1,0,0,0,35,1,0,VT
/home/luana-martins/.jnose_projects/dubbo/dubbo-metadata/dubbo-metadata-report-failover/src/test/java/org/apache/dubbo/metadata/store/failover/FailoverMetadataReportTest.java.testLocalDataCenterMetadataReport,11,3,33,50,0,12,0,33,1,1,1,0,0,2,18,1,14,1,2,0,0,0,39,1,0,VT
/home/luana-martins/.jnose_projects/dubbo/dubbo-plugin/dubbo-qos/src/test/java/org/apache/dubbo/qos/textui/TTreeTest.java.test,2,1,6,10,0,3,0,6,0,0,0,0,0,0,14,0,3,1,0,0,0,0,9,1,0,No
/home/luana-martins/.jnose_projects/dubbo/dubbo-plugin/dubbo-qos/src/test/java/org/apache/dubbo/qos/textui/TTableTest.java.test2,3,1,6,8,0,3,0,6,0,0,0,0,0,0,5,4,3,1,0,0,0,0,15,1,0,No
/home/luana-martins/.jnose_projects/dubbo/dubbo-plugin/dubbo-qos/src/test/java/org/apache/dubbo/qos/textui/TTableTest.java.test1,2,1,6,9,0,3,0,6,0,0,0,0,0,0,11,3,3,1,0,0,0,0,15,1,0,No
/home/luana-martins/.jnose_projects/dubbo/dubbo-plugin/dubbo-qos/src/test/java/org/apache/dubbo/qos/legacy/service/generic/GenericServiceTest.java.testGenericImplementationWithBeanSerialization,17,1,35,56,0,10,0,35,0,0,0,0,1,1,8,9,12,0,1,1,0,0,42,1,0,VT
/home/luana-martins/.jnose_projects/dubbo/dubbo-plugin/dubbo-qos/src/test/java/org/apache/dubbo/qos/legacy/service/generic/GenericServiceTest.java.testGenericImplementationWithBeanSerialization2,17,1,35,56,0,10,0,35,0,0,0,0,1,1,8,9,12,0,1,1,0,0,42,1,0,VT
/home/luana-martins/.jnose_projects/dubbo/dubbo-plugin/dubbo-qos/src/test/java/org/apache/dubbo/qos/legacy/service/generic/GenericServiceTest.java.testGenericInvokeWithBeanSerialization,18,1,28,30,0,9,0,28,0,0,0,0,1,1,7,3,10,0,1,0,0,0,45,1,0,VT
/home/luana-martins/.jnose_projects/dubbo/dubbo-plugin/dubbo-qos/src/test/java/org/apache/dubbo/qos/legacy/service/generic/GenericServiceTest.java.testGenericSerializationJava,21,1,33,41,0,12,0,33,0,0,0,0,1,0,14,4,17,0,1,0,0,0,50,1,0,VT
/home/luana-martins/.jnose_projects/dubbo/dubbo-plugin/dubbo-qos/src/test/java/org/apache/dubbo/qos/legacy/service/generic/GenericServiceTest.java.testGenericServiceException,14,2,24,42,0,5,0,24,0,0,0,0,2,0,9,2,6,0,2,1,0,0,24,1,0,VT
/home/luana-martins/.jnose_projects/dubbo/dubbo-plugin/dubbo-qos/src/test/java/org/apache/dubbo/qos/legacy/service/generic/GenericServiceTest.java.testGenericReferenceException,15,1,24,25,0,6,0,24,0,0,0,0,1,0,12,3,7,0,1,0,0,0,22,1,0,VT
/home/luana-martins/.jnose_projects/dubbo/dubbo-plugin/dubbo-auth/src/test/java/org/apache/dubbo/auth/filter/ProviderAuthFilterTest.java.testAuthFailedWhenParameterError,9,1,19,23,0,12,0,19,0,0,0,0,0,0,14,0,12,0,0,0,0,0,37,0,0,VT
/home/luana-martins/.jnose_projects/dubbo/dubbo-registry/dubbo-registry-multicast/src/test/java/org/apache/dubbo/registry/multicast/MulticastRegistryTest.java.testMulticastAddress,2,5,7,34,0,2,0,7,0,0,0,2,2,0,2,1,6,0,2,0,0,0,12,1,0,VT
/home/luana-martins/.jnose_projects/dubbo/dubbo-registry/dubbo-registry-etcd3/src/test/java/org/apache/dubbo/registry/etcd/EtcdRegistryTest.java.test_subscribe_when_register0,5,1,13,26,0,3,0,13,0,0,0,0,0,0,0,4,3,0,0,1,0,0,23,1,0,VT
/home/luana-martins/.jnose_projects/dubbo/dubbo-registry/dubbo-registry-etcd3/src/test/java/org/apache/dubbo/registry/etcd/EtcdRegistryTest.java.test_unsubscribe,5,1,12,25,0,3,0,12,0,0,0,0,0,0,0,4,3,0,0,1,0,0,23,1,0,VT
/home/luana-martins/.jnose_projects/dubbo/dubbo-registry/dubbo-registry-etcd3/src/test/java/org/apache/dubbo/registry/etcd/EtcdRegistryTest.java.test_subscribe_when_register2,5,1,11,27,0,2,0,11,0,0,0,0,0,0,0,5,2,0,0,1,0,0,23,1,0,VT
/home/luana-martins/.jnose_projects/dubbo/dubbo-registry/dubbo-registry-api/src/test/java/org/apache/dubbo/registry/RegistryFactoryWrapperTest.java.test,7,1,13,20,0,4,0,13,0,0,0,0,0,0,2,8,6,0,0,0,0,0,12,1,0,No
/home/luana-martins/.jnose_projects/dubbo/dubbo-registry/dubbo-registry-api/src/test/java/org/apache/dubbo/registry/support/FailbackRegistryTest.java.testDoRetry_register,6,3,10,23,0,4,0,10,0,0,1,1,0,0,3,5,5,1,2,1,0,0,38,1,0,VT
/home/luana-martins/.jnose_projects/dubbo/dubbo-registry/dubbo-registry-api/src/test/java/org/apache/dubbo/registry/support/FailbackRegistryTest.java.testDoRetry,6,3,13,26,0,4,0,13,0,0,1,1,0,0,5,5,5,1,2,1,0,0,41,1,0,VT
/home/luana-martins/.jnose_projects/dubbo/dubbo-registry/dubbo-registry-api/src/test/java/org/apache/dubbo/registry/support/AbstractRegistryTest.java.testNotifyArgs,3,4,5,31,0,1,0,5,0,0,0,0,3,0,0,0,1,0,1,0,0,0,13,1,0,VT
/home/luana-martins/.jnose_projects/dubbo/dubbo-registry/dubbo-registry-api/src/test/java/org/apache/dubbo/registry/client/metadata/ServiceInstanceMetadataUtilsTest.java.testProtocolPorts,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,No
/home/luana-martins/.jnose_projects/dubbo/dubbo-registry/dubbo-registry-api/src/test/java/org/apache/dubbo/registry/client/ServiceDiscoveryTest.java.testGetInstances,5,4,14,58,0,4,0,14,0,0,3,0,0,0,16,36,14,0,1,0,0,0,17,1,0,VT
/home/luana-martins/.jnose_projects/dubbo/dubbo-registry/dubbo-registry-api/src/test/java/org/apache/dubbo/registry/client/ServiceDiscoveryTest.java.testGetInstancesWithHealthy,5,3,15,50,0,5,0,15,0,0,2,0,0,0,11,30,14,0,1,0,0,0,22,1,0,VT
/home/luana-martins/.jnose_projects/dubbo/dubbo-registry/dubbo-registry-api/src/test/java/org/apache/dubbo/registry/client/event/listener/LoggingEventListenerTest.java.testOnEvent,15,1,13,14,0,2,0,13,0,0,0,0,0,0,2,0,2,0,0,0,0,0,25,1,0,VT
/home/luana-martins/.jnose_projects/dubbo/dubbo-registry/dubbo-registry-api/src/test/java/org/apache/dubbo/registry/client/event/listener/ServiceInstancesChangedListenerTest.java.testOnEvent,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,No
/home/luana-martins/.jnose_projects/dubbo/dubbo-registry/dubbo-registry-default/src/test/java/org/apache/dubbo/registry/dubbo/RegistryDirectoryTest.java.testDestroy,9,2,19,27,0,6,0,19,1,2,0,0,1,0,7,3,6,0,1,0,0,0,27,1,0,VT
/home/luana-martins/.jnose_projects/dubbo/dubbo-registry/dubbo-registry-default/src/test/java/org/apache/dubbo/registry/dubbo/RegistryDirectoryTest.java.testNotifyRouterUrls,4,2,4,9,1,4,0,4,1,2,0,0,0,0,7,0,4,2,1,0,0,0,45,1,0,VT
/home/luana-martins/.jnose_projects/dubbo/dubbo-registry/dubbo-registry-default/src/test/java/org/apache/dubbo/registry/dubbo/RegistryDirectoryTest.java.testNotifyoverrideUrls_Nouse,8,1,17,24,0,5,0,17,1,2,0,0,0,0,9,10,8,0,0,0,0,0,42,1,0,VT
/home/luana-martins/.jnose_projects/dubbo/dubbo-registry/dubbo-registry-default/src/test/java/org/apache/dubbo/registry/dubbo/RegistryDirectoryTest.java.testParametersMerge,11,1,27,68,0,19,0,27,1,2,0,0,0,1,27,6,24,1,1,0,0,0,37,1,0,VT
/home/luana-martins/.jnose_projects/dubbo/dubbo-config/dubbo-config-api/src/test/java/org/apache/dubbo/config/AbstractConfigTest.java.testRefreshParameters,8,1,13,28,0,4,0,13,0,0,0,0,1,0,21,0,4,0,1,0,0,0,10,1,0,VT
/home/luana-martins/.jnose_projects/dubbo/dubbo-config/dubbo-config-api/src/test/java/org/apache/dubbo/config/AbstractConfigTest.java.testRefreshAll,5,1,18,33,0,2,0,18,0,0,0,0,1,0,29,0,2,0,1,0,0,0,7,1,0,VT
/home/luana-martins/.jnose_projects/dubbo/dubbo-config/dubbo-config-api/src/test/java/org/apache/dubbo/config/AbstractConfigTest.java.testRefreshById,7,1,18,29,0,3,0,18,0,0,0,0,1,0,20,0,3,0,1,0,0,0,10,1,0,VT
/home/luana-martins/.jnose_projects/dubbo/dubbo-config/dubbo-config-api/src/test/java/org/apache/dubbo/config/AbstractConfigTest.java.testRefreshExternal,5,1,17,28,0,2,0,17,0,0,0,0,1,0,22,0,2,0,1,0,0,0,7,1,0,VT
/home/luana-martins/.jnose_projects/dubbo/dubbo-config/dubbo-config-api/src/test/java/org/apache/dubbo/config/bootstrap/builders/AbstractServiceBuilderTest.java.build,10,1,42,26,0,4,0,42,0,0,0,0,0,0,20,8,4,0,0,0,0,0,11,0,0,VT
/home/luana-martins/.jnose_projects/dubbo/dubbo-config/dubbo-config-api/src/test/java/org/apache/dubbo/config/bootstrap/builders/AbstractServiceBuilderTest.java.build,1,1,1,5,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,VT
/home/luana-martins/.jnose_projects/dubbo/dubbo-config/dubbo-config-api/src/test/java/org/apache/dubbo/config/bootstrap/builders/ProviderBuilderTest.java.build,5,1,55,32,0,3,0,55,0,0,0,0,0,0,32,16,3,0,0,0,0,0,8,0,0,VT
/home/luana-martins/.jnose_projects/dubbo/dubbo-common/src/test/java/org/apache/dubbo/event/EventListenerTest.java.testOnEvent,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,No
/home/luana-martins/.jnose_projects/dubbo/dubbo-filter/dubbo-filter-cache/src/test/java/org/apache/dubbo/cache/support/jcache/JCacheFactoryTest.java.testJCacheGetExpired,7,1,7,9,0,4,0,7,1,1,0,0,0,0,4,1,4,0,0,0,0,0,20,1,0,No
/home/luana-martins/.jnose_projects/dubbo/dubbo-serialization/dubbo-serialization-test/src/test/java/org/apache/dubbo/common/serialize/hessian2/Hessian2SerializationTest.java.test_ByteWrap,2,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,1,0,No
/home/luana-martins/.jnose_projects/dubbo/dubbo-serialization/dubbo-serialization-test/src/test/java/org/apache/dubbo/common/serialize/hessian2/Hessian2SerializationTest.java.test_MediaContent_badStream,2,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,1,0,No
/home/luana-martins/.jnose_projects/dubbo/dubbo-serialization/dubbo-serialization-test/src/test/java/org/apache/dubbo/common/serialize/hessian2/Hessian2SerializationTest.java.test_charArray,2,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,No
/home/luana-martins/.jnose_projects/dubbo/dubbo-compatible/src/test/java/org/apache/dubbo/config/ReferenceConfigTest.java.testInjvm,13,1,19,24,0,3,0,19,0,0,0,0,1,0,3,0,3,0,1,0,0,0,16,1,0,VT
/home/luana-martins/.jnose_projects/dubbo/dubbo-compatible/src/test/java/org/apache/dubbo/rpc/RpcContextTest.java.testSetFutureAlibaba,2,1,4,6,0,2,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7,1,0,No
/home/luana-martins/.jnose_projects/glide/third_party/gif_decoder/src/test/java/com/bumptech/glide/gifdecoder/GifHeaderParserTest.java.testCanParseMultipleFrames,4,2,11,15,0,6,0,11,0,0,1,0,0,0,0,12,6,3,1,0,0,0,20,1,0,CTL
/home/luana-martins/.jnose_projects/glide/third_party/gif_decoder/src/test/java/com/bumptech/glide/gifdecoder/GifHeaderParserTest.java.testIsAnimatedMultipleFrames,3,2,10,13,0,5,0,10,0,0,1,0,0,0,0,12,5,3,1,0,0,0,17,1,0,CTL
/home/luana-martins/.jnose_projects/glide/third_party/disklrucache/src/test/java/com/bumptech/glide/disklrucache/StrictLineReaderTest.java.lineReaderConsistencyWithReadAsciiLine,3,7,8,34,0,4,0,8,2,1,1,0,4,0,6,1,4,2,5,0,0,0,30,1,0,CTL
/home/luana-martins/.jnose_projects/glide/third_party/disklrucache/src/test/java/com/bumptech/glide/disklrucache/DiskLruCacheTest.java.rebuildJournalOnRepeatedEditsWithOpenAndClose,3,3,5,15,0,2,0,5,1,1,1,0,0,0,7,2,4,0,2,0,0,0,29,1,0,CTL
/home/luana-martins/.jnose_projects/glide/third_party/disklrucache/src/test/java/com/bumptech/glide/disklrucache/DiskLruCacheTest.java.rebuildJournalOnRepeatedReadsWithOpenAndClose,3,3,6,17,0,2,0,6,2,2,1,0,0,0,13,2,4,0,2,0,0,0,31,1,0,CTL
/home/luana-martins/.jnose_projects/glide/third_party/disklrucache/src/test/java/com/bumptech/glide/disklrucache/DiskLruCacheTest.java.rebuildJournalOnRepeatedEdits,2,3,4,15,0,2,0,4,2,2,1,0,0,0,13,1,3,0,2,0,0,0,17,1,0,CTL
/home/luana-martins/.jnose_projects/glide/third_party/disklrucache/src/test/java/com/bumptech/glide/disklrucache/DiskLruCacheTest.java.rebuildJournalOnRepeatedReads,2,3,4,15,0,2,0,4,2,2,1,0,0,0,13,1,3,0,2,0,0,0,17,1,0,CTL
/home/luana-martins/.jnose_projects/glide/library/src/test/java/com/bumptech/glide/request/target/CustomViewTargetTest.java.testSizeCallbacksAreCalledInOrderPreDraw,3,3,10,16,0,5,0,10,0,0,2,0,0,0,0,4,8,0,1,0,0,0,20,1,0,CTL
/home/luana-martins/.jnose_projects/glide/library/test/src/test/java/com/bumptech/glide/ListPreloaderTest.java.testGetItemsIsCalledInOrderIncreasing,3,2,2,24,0,5,0,2,0,0,1,0,0,0,0,5,5,0,1,1,0,0,28,1,0,CTL
/home/luana-martins/.jnose_projects/glide/library/test/src/test/java/com/bumptech/glide/ListPreloaderTest.java.testGetItemsIsCalledInOrderDecreasing,3,2,2,28,0,5,0,2,0,0,1,0,0,0,0,8,5,0,1,1,0,0,28,1,0,CTL
/home/luana-martins/.jnose_projects/glide/library/test/src/test/java/com/bumptech/glide/load/engine/EngineJobTest.java.testNotifiesAllCallbacksOnException,4,2,5,9,0,2,0,5,0,0,1,0,0,0,1,0,2,0,1,0,0,0,17,1,0,CTL
/home/luana-martins/.jnose_projects/glide/library/test/src/test/java/com/bumptech/glide/load/engine/EngineJobTest.java.testNotifiesAllCallbacksOnReady,3,2,4,8,0,1,0,4,0,0,1,0,0,0,0,0,1,0,1,0,0,0,14,1,0,CTL
/home/luana-martins/.jnose_projects/glide/library/test/src/test/java/com/bumptech/glide/load/engine/bitmap_recycle/GroupedLinkedMapTest.java.testCanAddAndRemoveMoreThanOneBitmapForAGivenKey,3,3,4,11,0,5,0,4,0,0,2,0,0,0,1,6,5,0,1,0,0,0,21,1,0,CTL
/home/luana-martins/.jnose_projects/glide/library/test/src/test/java/com/bumptech/glide/load/engine/bitmap_recycle/LruBitmapPoolTest.java.testTrimMemoryBackgroundOrGreaterRemovesAllBitmaps,3,2,1,5,0,0,0,1,1,4,1,0,0,0,0,1,0,0,1,0,0,0,11,1,0,CTL
/home/luana-martins/.jnose_projects/glide/library/test/src/test/java/com/bumptech/glide/load/engine/bitmap_recycle/LruBitmapPoolTest.java.testEvictedBitmapsAreRecycled,4,2,5,9,0,1,0,5,1,3,1,0,0,0,0,0,1,0,1,0,0,0,20,1,0,CTL
/home/luana-martins/.jnose_projects/glide/library/test/src/test/java/com/bumptech/glide/load/engine/bitmap_recycle/SizeConfigStrategyTest.java.testKeyEquals,3,1,2,3,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,1,0,No
